business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,target
U001,0200780383,MEIJ in,2019-08-30,2019.0,1929744859.0,2019-08-14,20190815,20190814,2019-08-29,USD,RV,1.0,,10886.18,20190814.0,NAA8,1929744859.0,0,1
U001,0200078795,H T H associates,2019-08-28,2019.0,1929744809.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,56.9,20190814.0,NAA8,1929744809.0,0,0
U001,0200124052,VENT associates,2019-08-28,2019.0,1929722896.0,2019-08-14,20190808,20190814,2019-09-23,USD,RV,1.0,,1430.4,20190814.0,NAD4,1929722896.0,0,0
U001,CCCA02,KRAFT  llc,2019-09-27,2019.0,1929744034.0,2019-08-14,20190814,20190814,2019-09-18,USD,RV,1.0,,13371.75,20190814.0,NAG2,1929744034.0,0,1
U001,0200756072,REINHA co,2019-08-30,2019.0,1929747918.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,39519.03,20190814.0,NAA8,1929747918.0,0,1
U001,0200769623,WAL-MAR trust,2019-08-30,2019.0,1929739641.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,16796.71,20190814.0,NAH4,1929739641.0,0,1
U001,0200793513,KROGER corp,2019-08-29,2019.0,1929744405.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,2382.55,20190814.0,NAA8,1929744405.0,0,0
U001,0200396637,LAWL in,2019-09-13,2019.0,1929734774.0,2019-08-14,20190812,20190814,2019-09-13,USD,RV,1.0,,55024.2,20190814.0,NAD5,1929734774.0,0,0
CA02,CCU001,KRAFT  foundation,2019-09-27,2019.0,2960572639.0,2019-08-12,20190812,20190812,2019-09-18,CAD,RV,1.0,,21186.0,20190814.0,NAG2,2960572639.0,0,1
U001,200769623,WAL-MAR foundation,2019-08-26,2019.0,1929743550.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,469.69,20190814.0,NAH4,1929743550.0,0,0
U001,0200780383,MEIJ llc,2019-08-29,2019.0,1929739510.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,168723.19,20190814.0,NAA8,1929739510.0,0,0
U001,200769623,WAL-MAR foundation,2019-08-27,2019.0,1929738572.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,13086.05,20190814.0,NAH4,1929738572.0,0,0
U001,0200726979,BJ'S  co,2019-08-29,2019.0,1929739268.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,355.31,20190814.0,NAA8,1929739268.0,0,0
CA02,0140104340,COLABOR  associates,2019-08-29,2019.0,2960572298.0,2019-08-13,20190813,20190813,2019-08-24,CAD,RV,1.0,,5628.23,20190814.0,CA10,2960572298.0,0,1
CA02,0140104472,MARTIN corporation,2019-08-28,2019.0,2960572683.0,2019-08-13,20190813,20190813,2019-08-24,CAD,RV,1.0,,37422.36,20190814.0,CA10,2960572683.0,0,1
U001,0200782669,SYGMA in,2019-08-30,2019.0,1929734205.0,2019-08-14,20190811,20190814,2019-08-29,USD,RV,1.0,,1126.28,20190814.0,NAA8,1929734205.0,0,1
U002,0200501669,WAL MA corporation,2019-09-24,2019.0,1990567135.0,2019-08-14,20190813,20190814,2019-09-18,USD,RV,1.0,,16381.68,20190814.0,NAG2,1990567135.0,0,1
U001,0200739006,AL in,2019-08-29,2019.0,1929737036.0,2019-08-14,20190812,20190814,2019-08-29,USD,RV,1.0,,19912.32,20190814.0,NAA8,1929737036.0,0,0
U001,0200769623,WAL-MAR ,2019-08-30,2019.0,1929739022.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,1559.04,20190814.0,NAH4,1929739022.0,0,1
U001,0200769623,WAL-MAR corporation,2019-08-26,2019.0,1929738492.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,13847.43,20190814.0,NAH4,1929738492.0,0,0
U001,0200799367,MCL co,2019-08-29,2019.0,1929739553.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,96513.21,20190814.0,NAA8,1929739553.0,0,0
U001,0200714710,SYSCO  llc,2019-08-28,2019.0,1929734542.0,2019-08-14,20190812,20190814,2019-08-29,USD,RV,1.0,,57573.02,20190814.0,NAA8,1929734542.0,0,0
U001,0200769623,WAL-MAR foundation,2019-08-26,2019.0,1929744004.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,24522.98,20190814.0,NAH4,1929744004.0,0,0
U001,0200759878,SA trust,2019-08-29,2019.0,1929743275.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,76971.57,20190814.0,NAH4,1929743275.0,0,0
U001,200769623,WAL-MAR foundation,2019-08-26,2019.0,1929743549.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,8984.79,20190814.0,NAH4,1929743549.0,0,0
U001,0200769623,WAL-MAR corp,2019-08-30,2019.0,1929744008.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,58177.49,20190814.0,NAH4,1929744008.0,0,1
U001,0200756072,REINHA co,2019-08-30,2019.0,1929747918.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,39519.03,20190814.0,NAA8,1929747918.0,0,1
U001,0200742791,QUI co,2019-08-28,2019.0,1929734519.0,2019-08-14,20190812,20190814,2019-08-29,USD,RV,1.0,,59916.06,20190814.0,NAA8,1929734519.0,0,0
U001,200769369,DI ,2019-08-29,2019.0,1929739426.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,47237.21,20190814.0,NAA8,1929739426.0,0,0
CA02,0140104340,COLABOR  us,2019-08-29,2019.0,2960573020.0,2019-08-14,20190814,20190814,2019-08-24,CAD,RV,1.0,,72038.9,20190814.0,CA10,2960573020.0,0,1
U001,0200714710,SYSCO  ,2019-09-03,2019.0,1929742158.0,2019-08-14,20190813,20190814,2019-09-03,USD,RV,1.0,,38156.12,20190814.0,NAD1,1929742158.0,0,0
U001,0200794332,COST foundation,2019-08-28,2019.0,1929738568.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,3431.42,20190814.0,NAAX,1929738568.0,0,0
U001,0200780383,MEIJ trust,2019-09-03,2019.0,1929743384.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,16182.6,20190814.0,NAA8,1929743384.0,0,1
CA02,0140104440,SO systems,2019-08-27,2019.0,2960572234.0,2019-08-12,20190812,20190812,2019-08-24,CAD,RV,1.0,,21413.49,20190814.0,CA10,2960572234.0,0,1
CA02,0140105686,SYSC trust,2019-08-29,2019.0,2960570688.0,2019-08-06,20190806,20190806,2019-08-24,CAD,RV,1.0,,60245.21,20190814.0,CA10,2960570688.0,0,1
U001,0200895843,US  associates,2019-09-13,2019.0,1929726510.0,2019-08-14,20190809,20190814,2019-09-15,USD,RV,1.0,,16059.7,20190814.0,NA32,1929726510.0,0,0
U001,0200741174,M B  systems,2019-09-04,2019.0,1929725443.0,2019-08-14,20190809,20190814,2019-09-03,USD,RV,1.0,,20170.8,20190814.0,NAD1,1929725443.0,0,1
U001,0200705742,DOT corporation,2019-08-29,2019.0,1929743421.0,2019-08-14,20190814,20190814,2019-08-29,USD,RV,1.0,,9972.54,20190814.0,NAA8,1929743421.0,0,0
U001,0200726979,BJ'S  trust,2019-08-29,2019.0,1929741992.0,2019-08-14,20190813,20190814,2019-08-29,USD,RV,1.0,,436.38,20190814.0,NAA8,1929741992.0,0,0
U001,0200744019,TARG co,2019-09-04,2019.0,1929748943.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,2840.83,20190815.0,NAA8,1929748943.0,0,1
U001,0200900909,SYSCO llc,2019-09-03,2019.0,1929752299.0,2019-08-15,20190816,20190815,2019-08-30,USD,RV,1.0,,2819.64,20190815.0,NAA8,1929752299.0,0,1
U001,0200769623,WAL-MAR co,2019-08-26,2019.0,1929734094.0,2019-08-15,20190812,20190815,2019-08-30,USD,RV,1.0,,9828.01,20190815.0,NAH4,1929734094.0,0,0
U001,0200718130,SYSCO F trust,2019-09-03,2019.0,1929744645.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,2582.96,20190815.0,NAA8,1929744645.0,0,1
U001,200769623,WAL-MAR us,2019-08-27,2019.0,1929749864.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,47998.99,20190815.0,NAH4,1929749864.0,0,0
U001,0100043892,IN-N in,2019-08-27,2019.0,1929750180.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,15250.06,20190815.0,NAA8,1929750180.0,0,0
U013,0100044007,SUPER trust,2019-08-19,2019.0,1991825594.0,2019-08-15,20190815,20190815,2019-08-15,USD,RV,1.0,,15692.15,20190815.0,NAUP,1991825594.0,0,1
U001,0200749782,KROG associates,2019-08-30,2019.0,1929748860.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,52023.43,20190815.0,NAA8,1929748860.0,0,0
U001,0200936373,SUPE us,2019-08-30,2019.0,1929740009.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,101806.82,20190815.0,NAA8,1929740009.0,0,0
U001,0200794332,COST foundation,2019-08-30,2019.0,1929739595.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,3393.84,20190815.0,NAAX,1929739595.0,0,0
CA02,0140104392,FLANAG corporation,2019-08-26,2019.0,2960573265.0,2019-08-14,20190815,20190814,2019-08-25,CAD,RV,1.0,,3839.38,20190815.0,CA10,2960573265.0,0,1
U001,0200739534,OK co,2019-08-30,2019.0,1929750992.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,38273.0,20190815.0,NAA8,1929750992.0,0,0
U001,0200726979,BJ'S  us,2019-08-30,2019.0,1929748210.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,374.0,20190815.0,NAA8,1929748210.0,0,0
U001,0200762301,C&S WH us,2019-08-30,2019.0,1929743893.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,23168.69,20190815.0,NAC6,1929743893.0,0,0
U001,0200795490,HY -  us,2019-09-03,2019.0,1929749635.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,98703.67,20190815.0,NAA8,1929749635.0,0,1
U001,0200797452,US  us,2019-09-03,2019.0,1929754104.0,2019-08-15,20190816,20190815,2019-08-30,USD,RV,1.0,,49747.75,20190815.0,NAA8,1929754104.0,0,1
U001,0200797452,US  corp,2019-09-13,2019.0,1929750975.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,13605.58,20190815.0,NAA8,1929750975.0,0,1
U001,0200148860,DOLLA trust,2019-08-30,2019.0,1929749069.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,97820.18,20190815.0,NAA8,1929749069.0,0,0
U001,0200493614,US  co,2019-09-03,2019.0,1929734482.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,49021.95,20190815.0,NAA8,1929734482.0,0,1
U001,0200752302,KROGER in,2019-08-30,2019.0,1929752159.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,47680.51,20190815.0,NAA8,1929752159.0,0,0
U001,0200769623,WAL-MAR corporation,2019-08-26,2019.0,1929730969.0,2019-08-15,20190809,20190815,2019-08-30,USD,RV,1.0,,2981.61,20190815.0,NAH4,1929730969.0,0,0
U001,0200706844,WINC ,2019-08-30,2019.0,1929743709.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,25606.44,20190815.0,NAA8,1929743709.0,0,0
U001,0200168768,TRIPLE co,2019-08-26,2019.0,1929747872.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,7217.51,20190815.0,NAA8,1929747872.0,0,0
CA02,0140105686,SYSC co,2019-08-29,2019.0,2960572486.0,2019-08-13,20190813,20190813,2019-08-25,CAD,RV,1.0,,1670.4,20190815.0,CA10,2960572486.0,0,1
U001,0200785971,SYSCO  trust,2019-09-10,2019.0,1929735173.0,2019-08-15,20190812,20190815,2019-09-04,USD,RV,1.0,,15575.94,20190815.0,NAD1,1929735173.0,0,1
U001,200783189,PERFOR in,2019-08-26,2019.0,1929743761.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,69997.77,20190815.0,NAA8,1929743761.0,0,0
U001,CCCA02,KRAFT  corporation,2019-09-27,2019.0,1929752114.0,2019-08-15,20190815,20190815,2019-09-19,USD,RV,1.0,,32832.0,20190815.0,NAG2,1929752114.0,0,1
U001,0200782669,SYGMA corporation,2019-09-03,2019.0,1929737017.0,2019-08-15,20190812,20190815,2019-08-30,USD,RV,1.0,,17184.98,20190815.0,NAA8,1929737017.0,0,1
U001,0200712187,SPAR systems,2019-08-30,2019.0,1929749657.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,12363.07,20190815.0,NAA8,1929749657.0,0,0
U001,0200759878,SA llc,2019-08-30,2019.0,1929747184.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,78346.78,20190815.0,NAH4,1929747184.0,0,0
U001,0200739006,AL systems,2019-08-29,2019.0,1929744273.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,56853.6,20190815.0,NAA8,1929744273.0,0,0
U001,0200424504,M  corporation,2019-08-16,2019.0,1929566684.0,2019-07-03,20190702,20190703,2019-08-15,USD,RV,1.0,,5830.64,20190815.0,NATM,1929566684.0,0,1
U001,0200769623,WAL-MAR systems,2019-08-26,2019.0,1929743912.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,15179.46,20190815.0,NAH4,1929743912.0,0,0
CA02,0140106408,WAL-M corporation,2019-09-04,2019.0,2960573404.0,2019-08-15,20190815,20190815,2019-08-25,CAD,RV,1.0,,28572.89,20190815.0,CA10,2960573404.0,0,1
U001,0200749225,SUPER  trust,2019-08-30,2019.0,1929743451.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,99686.33,20190815.0,NAA8,1929743451.0,0,0
U001,0100005765,TIPTON associates,2019-11-08,2019.0,1929739974.0,2019-08-15,20190813,20190815,2019-09-24,USD,RV,1.0,,26518.68,20190815.0,NAD4,1929739974.0,0,1
U001,0200794332,COST systems,2019-08-29,2019.0,1929739496.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,8041.59,20190815.0,NAAX,1929739496.0,0,0
CA02,0140104409,LOB foundation,2019-08-26,2019.0,2960571330.0,2019-08-14,20190814,20190814,2019-08-25,CAD,RV,1.0,,65800.98,20190815.0,CA10,2960571330.0,0,1
U001,0200424504,M  ,2019-08-16,2019.0,1929662347.0,2019-07-26,20190725,20190726,2019-08-15,USD,RV,1.0,,27035.87,20190815.0,NATM,1929662347.0,0,1
U001,0200743123,KROGER co,2019-08-30,2019.0,1929745846.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,62633.71,20190815.0,NAA8,1929745846.0,0,0
U001,0200955827,KE foundation,2019-11-26,2019.0,1929775703.0,2019-08-15,20190822,20190815,2019-08-30,USD,RV,1.0,,11749.21,20190815.0,NAA8,1929775703.0,0,1
U001,0200744019,TARG us,2019-09-03,2019.0,1929742686.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,2840.83,20190815.0,NAA8,1929742686.0,0,1
U001,0200455322,PEA corp,2019-09-19,2019.0,1929743788.0,2019-08-15,20190814,20190815,2019-09-14,USD,RV,1.0,,42293.89,20190815.0,NAD5,1929743788.0,0,1
U001,0200457993,SHAM foundation,2019-08-21,2019.0,1929749066.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,18655.36,20190815.0,NAA8,1929749066.0,0,0
U001,0200357714,US  systems,2019-09-03,2019.0,1929752262.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,5775.85,20190815.0,NAA8,1929752262.0,0,1
U001,0200769623,WAL-MAR associates,2019-08-26,2019.0,1929738273.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,39798.86,20190815.0,NAH4,1929738273.0,0,0
CA02,0140105785,SHOPPE associates,2019-09-03,2019.0,2960572393.0,2019-08-13,20190813,20190813,2019-08-25,CAD,RV,1.0,,53966.4,20190815.0,CA10,2960572393.0,0,1
U001,0200744019,TARG ,2019-08-30,2019.0,1929744236.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,46688.15,20190815.0,NAA8,1929744236.0,0,0
U001,0200794332,COST trust,2019-08-29,2019.0,1929739212.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,33031.83,20190815.0,NAAX,1929739212.0,0,0
U001,0200780825,SYSCO FO llc,2019-09-03,2019.0,1929748043.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,24166.69,20190815.0,NAA8,1929748043.0,0,1
U001,0200707822,PUBLI corporation,2019-08-26,2019.0,1929752146.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,58.26,20190815.0,NAA8,1929752146.0,0,0
U001,0200936373,SUPE llc,2019-08-30,2019.0,1929740011.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,11513.48,20190815.0,NAA8,1929740011.0,0,0
U001,0200747369,SCHNU systems,2019-09-03,2019.0,1929748589.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,13997.79,20190815.0,NAA8,1929748589.0,0,1
U001,200769623,WAL-MAR ,2019-08-26,2019.0,1929747278.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,50592.31,20190815.0,NAH4,1929747278.0,0,0
CA02,0140106408,WAL-M associates,2019-09-03,2019.0,2960573137.0,2019-08-15,20190815,20190815,2019-08-25,CAD,RV,1.0,,85935.48,20190815.0,CA10,2960573137.0,0,1
U001,0200762301,C&S WH foundation,2019-08-30,2019.0,1929742765.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,30860.91,20190815.0,NAC6,1929742765.0,0,0
U001,0200726979,BJ'S  us,2019-08-30,2019.0,1929748210.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,374.0,20190815.0,NAA8,1929748210.0,0,0
U001,0200424504,M  ,2019-08-16,2019.0,1929662347.0,2019-07-26,20190725,20190726,2019-08-15,USD,RV,1.0,,27035.87,20190815.0,NATM,1929662347.0,0,1
U001,0200707822,PUBLI in,2019-08-30,2019.0,1929752017.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,99179.89,20190815.0,NAA8,1929752017.0,0,0
U001,0200794332,COST corporation,2019-08-29,2019.0,1929733650.0,2019-08-15,20190811,20190815,2019-08-30,USD,RV,1.0,,51407.61,20190815.0,NAAX,1929733650.0,0,0
U001,0200799367,MCL systems,2019-08-30,2019.0,1929735291.0,2019-08-15,20190812,20190815,2019-08-30,USD,RV,1.0,,14555.87,20190815.0,NAA8,1929735291.0,0,0
U001,0100036066,GROC foundation,2019-08-30,2019.0,1929733374.0,2019-08-15,20190811,20190815,2019-08-30,USD,RV,1.0,,15120.21,20190815.0,NAA8,1929733374.0,0,0
CA02,0100012991,CJR WH systems,2019-08-19,2019.0,2960572755.0,2019-08-14,20190814,20190814,2019-08-25,CAD,RV,1.0,,1857.44,20190815.0,CA10,2960572755.0,0,0
U001,0200772670,ASSOCIAT co,2019-09-03,2019.0,1929752938.0,2019-08-15,20190816,20190815,2019-08-30,USD,RV,1.0,,1550.98,20190815.0,NAU5,1929752938.0,0,1
U001,0200148860,DOLLA co,2019-08-30,2019.0,1929747024.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,29856.92,20190815.0,NAA8,1929747024.0,0,0
U001,200769623,WAL-MAR trust,2019-08-27,2019.0,1929747832.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,622.82,20190815.0,NAH4,1929747832.0,0,0
U001,0200424504,M  us,2019-08-16,2019.0,1929607600.0,2019-07-11,20190710,20190711,2019-08-15,USD,RV,1.0,,6127.08,20190815.0,NATM,1929607600.0,0,1
U001,0200769623,WAL-MAR foundation,2019-08-28,2019.0,1929752948.0,2019-08-15,20190816,20190815,2019-08-30,USD,RV,1.0,,42892.22,20190815.0,NAH4,1929752948.0,0,0
U001,0200820380,SMITH'S trust,2019-08-30,2019.0,1929738698.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,87786.85,20190815.0,NAA8,1929738698.0,0,0
U001,0200718130,SYSCO F corp,2019-09-10,2019.0,1929751946.0,2019-08-15,20190815,20190815,2019-09-04,USD,RV,1.0,,29214.33,20190815.0,NAD1,1929751946.0,0,1
U001,0200769623,WAL-MAR us,2019-08-26,2019.0,1929749060.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,33617.49,20190815.0,NAH4,1929749060.0,0,0
U001,200769623,WAL-MAR associates,2019-08-27,2019.0,1929749314.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,55644.98,20190815.0,NAH4,1929749314.0,0,0
U001,0200704858,WAKE corp,2019-08-26,2019.0,1929734958.0,2019-08-15,20190812,20190815,2019-08-30,USD,RV,1.0,,67783.72,20190815.0,NAA8,1929734958.0,0,0
U001,200769623,WAL-MAR ,2019-08-26,2019.0,1929747815.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,42507.16,20190815.0,NAH4,1929747815.0,0,0
U001,0200769623,WAL-MAR llc,2019-08-26,2019.0,1929739205.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,32993.63,20190815.0,NAH4,1929739205.0,0,0
CA02,0140105847,GORDON F foundation,2019-08-26,2019.0,2960572483.0,2019-08-13,20190813,20190813,2019-08-25,CAD,RV,1.0,,191.4,20190815.0,CA10,2960572483.0,0,1
U001,0200763814,SYSCO F corp,2019-09-03,2019.0,1929751918.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,2801.47,20190815.0,NAA8,1929751918.0,0,1
U001,0200936373,SUPE llc,2019-08-30,2019.0,1929740011.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,11513.48,20190815.0,NAA8,1929740011.0,0,0
U001,0200744019,TARG corporation,2019-08-30,2019.0,1929739710.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,47899.13,20190815.0,NAA8,1929739710.0,0,0
U001,0200759878,SA corp,2019-08-30,2019.0,1929748616.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,64048.08,20190815.0,NAH4,1929748616.0,0,0
U001,0200706844,WINC foundation,2019-08-30,2019.0,1929752066.0,2019-08-15,20190816,20190815,2019-08-30,USD,RV,1.0,,2903.47,20190815.0,NAA8,1929752066.0,0,0
U001,0200750051,ALBER ,2019-08-30,2019.0,1929746927.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,18097.39,20190815.0,NAA8,1929746927.0,0,0
U001,0200793122,PIGGLY foundation,2019-08-29,2019.0,1929748186.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,10594.51,20190815.0,NAA8,1929748186.0,0,0
U001,0200778998,CE associates,2019-08-30,2019.0,1929745879.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,102410.57,20190815.0,NAA8,1929745879.0,0,0
U001,0200779906,BOZZU corp,2019-09-03,2019.0,1929743068.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,2135.2,20190815.0,NAA8,1929743068.0,0,1
U001,200769623,WAL-MAR llc,2019-08-26,2019.0,1929749596.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,44830.48,20190815.0,NAH4,1929749596.0,0,0
U001,0200794332,COST co,2019-08-29,2019.0,1929744021.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,36712.95,20190815.0,NAAX,1929744021.0,0,0
U001,200770567,LABAT associates,2019-08-26,2019.0,1929739918.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,64696.57,20190815.0,NAA8,1929739918.0,0,0
U001,200769623,WAL-MAR systems,2019-08-26,2019.0,1929742095.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,15955.81,20190815.0,NAH4,1929742095.0,0,0
U001,0200744019,TARG associates,2019-09-03,2019.0,1929748671.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,38921.12,20190815.0,NAA8,1929748671.0,0,1
U001,0200920735,ALBERT corp,2019-08-30,2019.0,1929749564.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,86673.29,20190815.0,NAA8,1929749564.0,0,0
U001,0200726979,BJ'S  ,2019-08-30,2019.0,1929740014.0,2019-08-15,20190813,20190815,2019-08-30,USD,RV,1.0,,9222.81,20190815.0,NAA8,1929740014.0,0,0
U001,0200739534,OK in,2019-08-30,2019.0,1929749714.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,40328.36,20190815.0,NAA8,1929749714.0,0,0
U001,0200707741,SMART &  co,2019-09-03,2019.0,1929749239.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,142138.1,20190815.0,NAA8,1929749239.0,0,1
U001,0200769623,WAL-MAR us,2019-08-26,2019.0,1929749060.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,33617.49,20190815.0,NAH4,1929749060.0,0,0
U001,0200794332,COST in,2019-09-03,2019.0,1929750941.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,13298.14,20190815.0,NAAX,1929750941.0,0,1
U001,0200789077,US  in,2019-09-03,2019.0,1929737617.0,2019-08-15,20190812,20190815,2019-08-30,USD,RV,1.0,,40698.02,20190815.0,NAA8,1929737617.0,0,1
U001,0200794332,COST corporation,2019-08-29,2019.0,1929743772.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,13466.13,20190815.0,NAAX,1929743772.0,0,0
U001,0200424504,M  corp,2019-08-16,2019.0,1929657275.0,2019-07-26,20190724,20190726,2019-08-15,USD,RV,1.0,,16308.02,20190815.0,NATM,1929657275.0,0,1
U001,200763152,PERFOR us,2019-08-22,2019.0,1929744232.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,35087.49,20190815.0,NAA8,1929744232.0,0,0
CA02,0140104423,METRO  trust,2019-08-26,2019.0,2960572742.0,2019-08-14,20190814,20190814,2019-08-25,CAD,RV,1.0,,35753.66,20190815.0,CA10,2960572742.0,0,1
CA02,0140106408,WAL-M llc,2019-09-03,2019.0,2960573141.0,2019-08-15,20190815,20190815,2019-08-25,CAD,RV,1.0,,47716.91,20190815.0,CA10,2960573141.0,0,1
U001,0200769623,WAL-MAR us,2019-09-04,2019.0,1929752803.0,2019-08-15,20190816,20190815,2019-08-30,USD,RV,1.0,,21163.19,20190815.0,NAH4,1929752803.0,0,1
U001,200769623,WAL-MAR ,2019-08-26,2019.0,1929752277.0,2019-08-15,20190816,20190815,2019-08-30,USD,RV,1.0,,20409.61,20190815.0,NAH4,1929752277.0,0,0
U001,0200794332,COST corporation,2019-08-29,2019.0,1929733650.0,2019-08-15,20190811,20190815,2019-08-30,USD,RV,1.0,,51407.61,20190815.0,NAAX,1929733650.0,0,0
U001,0200744019,TARG ,2019-09-03,2019.0,1929744254.0,2019-08-15,20190814,20190815,2019-08-30,USD,RV,1.0,,3950.81,20190815.0,NAA8,1929744254.0,0,1
U001,0200742521,GLA in,2019-09-04,2019.0,1929749432.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,1510.2,20190815.0,NAA8,1929749432.0,0,1
U001,0200744019,TARG ,2019-09-03,2019.0,1929748945.0,2019-08-15,20190815,20190815,2019-08-30,USD,RV,1.0,,45137.54,20190815.0,NAA8,1929748945.0,0,1
