business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,0200769623,WAL-MAR corp,,2020.0,1930690769.0,2020-03-24,20200324,20200324,20200408.0,USD,RV,1.0,,39935.25,20200324.0,NAH4,1930690769.0,1
U001,0200148860,DOLLA corp,2019-12-09 00:00:00,2019.0,1930191858.0,2019-11-23,20191125,20191123,20191208.0,USD,RV,1.0,,3310.15,20191123.0,NAA8,1930191858.0,0
U001,0200781803,JRD associates,2019-10-21 00:00:00,2019.0,1929950032.0,2019-10-01,20191001,20191001,20191021.0,USD,RV,1.0,,1392.8,20191001.0,NAD1,1929950032.0,0
U001,0200799367,MCL us,,2020.0,1930853791.0,2020-05-05,20200503,20200505,20200520.0,USD,RV,1.0,,66617.91,20200505.0,NAA8,1930853791.0,1
U001,0200769623,WAL-MAR llc,,2020.0,1930708188.0,2020-03-28,20200327,20200328,20200412.0,USD,RV,1.0,,14718.86,20200328.0,NAH4,1930708188.0,1
U001,0200974851,RESTA llc,2019-04-24 00:00:00,2019.0,1929086182.0,2019-04-04,20190404,20190404,20190419.0,USD,RV,1.0,,138.92,20190404.0,NAA8,1929086182.0,0
U001,0200794332,COST foundation,2019-08-27 00:00:00,2019.0,1929723401.0,2019-08-12,20190808,20190812,20190901.0,USD,RV,1.0,,7487.96,20190812.0,NA84,1929723401.0,0
U001,0200515231,US  ,,2020.0,1930812563.0,2020-04-22,20200422,20200422,20200507.0,USD,RV,1.0,,1757.95,20200422.0,NAA8,1930812563.0,1
U001,0200820380,SMITH'S trust,,2020.0,1930827811.0,2020-04-28,20200425,20200428,20200513.0,USD,RV,1.0,,34187.64,20200428.0,NAA8,1930827811.0,1
U013,0100050703,CHENE ,2020-01-17 00:00:00,2020.0,1991836592.0,2020-01-01,20191230,20200101,20200116.0,USD,RV,1.0,,12583.02,20200101.0,NAVD,1991836592.0,0
U001,0200726979,BJ'S  associates,2019-05-29 00:00:00,2019.0,1929319276.0,2019-05-14,20190515,20190514,20190529.0,USD,RV,1.0,,170.51,20190514.0,NAA8,1929319276.0,0
U001,0200769623,WAL-MAR foundation,2019-08-12 00:00:00,2019.0,1929677265.0,2019-07-30,20190730,20190730,20190814.0,USD,RV,1.0,,40739.65,20190730.0,NAH4,1929677265.0,0
U001,0200780383,MEIJ in,,2020.0,1930706249.0,2020-03-27,20200326,20200327,20200411.0,USD,RV,1.0,,63425.86,20200327.0,NAA8,1930706249.0,1
U001,0200782001,GORDO ,2019-02-13 00:00:00,2019.0,1928601678.0,2019-01-11,20190110,20190111,20190212.0,USD,RV,1.0,,43498.28,20190111.0,NA32,1928601678.0,0
U001,0200803720,DEC corporation,,2020.0,1930819167.0,2020-04-23,20200423,20200423,20200509.0,USD,RV,1.0,,13993.49,20200416.0,NAM4,1930819167.0,1
U001,0200704858,WAKE corp,2019-12-10 00:00:00,2019.0,1929780607.0,2019-08-24,20190823,20190824,20191107.0,USD,RV,1.0,,2826.43,20190824.0,NAWN,1929780607.0,0
U001,0200769623,WAL-MAR ,2019-08-08 00:00:00,2019.0,1929666649.0,2019-07-27,20190726,20190727,20190811.0,USD,RV,1.0,,17098.11,20190727.0,NAH4,1929666649.0,0
U001,0200744019,TARG trust,2020-01-17 00:00:00,2020.0,1930339168.0,2020-01-03,20200102,20200103,20200118.0,USD,RV,1.0,,108063.0,20200103.0,NAA8,1930339168.0,0
U001,0200772670,ASSOCIAT associates,2019-02-04 00:00:00,2019.0,1928648013.0,2019-01-19,20190118,20190119,20190203.0,USD,RV,1.0,,10896.41,20190119.0,NAU5,1928648013.0,0
U001,0200769623,WAL-MAR co,2019-04-08 00:00:00,2019.0,1929037417.0,2019-03-28,20190327,20190328,20190412.0,USD,RV,1.0,,6248.53,20190328.0,NAH4,1929037417.0,0
U001,0200769623,WAL-MAR corp,2019-09-18 00:00:00,2019.0,1929846182.0,2019-09-08,20190907,20190908,20190923.0,USD,RV,1.0,,1771.98,20190908.0,NAH4,1929846182.0,0
U001,0200793088,DEMOU associates,,2020.0,1930721284.0,2020-04-02,20200330,20200402,20200417.0,USD,RV,1.0,,53514.76,20200402.0,NAA8,1930721284.0,1
U001,0200744019,TARG us,2019-05-24 00:00:00,2019.0,1929290551.0,2019-05-11,20190510,20190511,20190526.0,USD,RV,1.0,,14896.25,20190511.0,NAA8,1929290551.0,0
U001,0200769623,WAL-MAR ,,2020.0,1930621624.0,2020-03-09,20200307,20200309,20200324.0,USD,RV,1.0,,2752.67,20200309.0,NAH4,1930621624.0,1
U001,0200705742,DOT associates,2019-07-01 00:00:00,2019.0,1929492250.0,2019-06-14,20190614,20190614,20190718.0,USD,RV,1.0,,7454.24,20190614.0,NAAW,1929492250.0,0
U001,0200418007,AM in,2019-10-17 00:00:00,2019.0,1929927784.0,2019-09-30,20190930,20190930,20191015.0,USD,RV,1.0,,2792.34,20190930.0,NAA8,1929927784.0,0
U001,0200416837,DEC llc,2019-10-23 00:00:00,2019.0,1930041116.0,2019-10-22,20191022,20191022,20191023.0,USD,RV,1.0,,11236.3,20191016.0,NAM1,1930041116.0,0
U001,0200974851,RESTA corporation,2019-08-28 00:00:00,2019.0,1929724545.0,2019-08-08,20190808,20190808,20190828.0,USD,RV,1.0,,1780.0,20190808.0,NAD1,1929724545.0,0
U001,0200772670,ASSOCIAT ,2019-02-11 00:00:00,2019.0,1928691504.0,2019-01-26,20190126,20190126,20190210.0,USD,RV,1.0,,127547.22,20190126.0,NAU5,1928691504.0,0
U001,0200881076,ALBERT trust,2019-11-06 00:00:00,2019.0,1930097941.0,2019-11-04,20191104,20191104,20191119.0,USD,RV,1.0,,655.11,20191104.0,NAA8,1930097941.0,0
U001,0200769623,WAL-MAR llc,2019-11-15 00:00:00,2019.0,1930097230.0,2019-11-05,20191104,20191105,20191120.0,USD,RV,1.0,,1897.5,20191105.0,NAH4,1930097230.0,0
U001,0200198605,M &  llc,2019-08-30 00:00:00,2019.0,1929750795.0,2019-08-16,20190815,20190816,20190905.0,USD,RV,1.0,,85475.25,20190816.0,NAD1,1929750795.0,0
U001,0100052927,BARB co,2019-08-31 00:00:00,2019.0,1929781929.0,2019-08-23,20190823,20190823,20190907.0,USD,RV,1.0,,1251.07,20190823.0,NAA8,1929781929.0,0
U001,0200719526,SHARP S trust,,2020.0,1930838586.0,2020-05-06,20200504,20200506,20200521.0,USD,RV,1.0,,10279.5,20200506.0,NAA8,1930838586.0,1
CA02,0140106181,THE  corp,2019-07-03 00:00:00,2019.0,2960543048.0,2019-04-22,20190422,20190422,20190503.0,CAD,RV,1.0,,108823.58,20190423.0,CA10,2960543048.0,0
U001,0200769623,WAL-MAR associates,2019-03-18 00:00:00,2019.0,1928902509.0,2019-03-06,20190305,20190306,20190321.0,USD,RV,1.0,,12498.97,20190306.0,NAH4,1928902509.0,0
U001,200769623,WAL-MAR us,2019-02-12 00:00:00,2019.0,1928719288.0,2019-02-01,20190201,20190201,20190216.0,USD,RV,1.0,,71021.87,20190201.0,NAH4,1928719288.0,0
U001,0200418007,AM llc,2019-08-05 00:00:00,2019.0,1929620362.0,2019-07-18,20190715,20190718,20190802.0,USD,RV,1.0,,3067.53,20190718.0,NAA8,1929620362.0,0
U001,0100053298,GLOBA llc,,2020.0,1930639762.0,2020-03-12,20200311,20200312,20200327.0,USD,RV,1.0,,9218.5,20200312.0,NAA8,1930639762.0,1
U001,0200705372,FR foundation,2019-07-18 00:00:00,2019.0,1929562113.0,2019-07-03,20190701,20190703,20190718.0,USD,RV,1.0,,99548.84,20190703.0,NAA8,1929562113.0,0
U001,0200434439,BAUGH SU corp,2019-11-12 00:00:00,2019.0,1930036779.0,2019-10-21,20191021,20191021,20191105.0,USD,RV,1.0,,2225.58,20191021.0,NAA8,1930036779.0,0
U001,200769623,WAL-MAR co,,2020.0,1930880749.0,2020-05-10,20200508,20200510,20200525.0,USD,RV,1.0,,866.98,20200510.0,NAH4,1930880749.0,1
U001,0200656729,PERFOR systems,2019-02-25 00:00:00,2019.0,1928763347.0,2019-02-12,20190208,20190212,20190227.0,USD,RV,1.0,,6061.98,20190212.0,NAA8,1928763347.0,0
U001,0200148860,DOLLA corporation,2019-10-29 00:00:00,2019.0,1930008048.0,2019-10-12,20191012,20191012,20191027.0,USD,RV,1.0,,7054.08,20191012.0,NAA8,1930008048.0,0
U001,0200786288,FAMILY ,2020-01-27 00:00:00,2020.0,1930369284.0,2020-01-11,20200110,20200111,20200126.0,USD,RV,1.0,,83731.41,20200111.0,NAC6,1930369284.0,0
U001,0100000222,SMITHFIE trust,2019-04-22 00:00:00,2019.0,1929125545.0,2019-04-10,20190410,20190410,20190425.0,USD,RV,1.0,,5482.88,20190410.0,NAA8,1929125545.0,0
U013,0100052318,PRATT' systems,2019-02-23 00:00:00,2019.0,1991819698.0,2019-01-08,20190108,20190108,20190207.0,CAD,RV,1.0,,3880.79,20190108.0,NAVE,1991819698.0,0
U001,0200769623,WAL-MAR in,,2020.0,1930808914.0,2020-04-22,20200421,20200422,20200507.0,USD,RV,1.0,,30536.52,20200422.0,NAH4,1930808914.0,1
U001,0200782001,GORDO corp,2019-04-09 00:00:00,2019.0,1928965201.0,2019-03-19,20190314,20190319,20190408.0,USD,RV,1.0,,23916.21,20190319.0,NAD1,1928965201.0,0
CA02,0140104440,SO co,2019-12-27 00:00:00,2019.0,2960598862.0,2019-12-07,20191208,20191207,20191217.0,CAD,RV,1.0,,102019.59,20191207.0,CA10,2960598862.0,0
U001,0200769623,WAL-MAR corp,2019-08-05 00:00:00,2019.0,1929627553.0,2019-07-25,20190717,20190725,20190809.0,USD,RV,1.0,,3661.4,20190725.0,NAH4,1929627553.0,0
U001,0200726979,BJ'S  associates,2019-05-06 00:00:00,2019.0,1929197892.0,2019-04-19,20190424,20190419,20190504.0,USD,RV,1.0,,143.49,20190419.0,NAA8,1929197892.0,0
U001,0200772670,ASSOCIAT co,2019-05-06 00:00:00,2019.0,1929181971.0,2019-04-20,20190420,20190420,20190505.0,USD,RV,1.0,,69915.13,20190420.0,NAU5,1929181971.0,0
U001,0200769623,WAL-MAR llc,2019-04-02 00:00:00,2019.0,1929005066.0,2019-03-23,20190321,20190323,20190407.0,USD,RV,1.0,,43940.75,20190323.0,NAH4,1929005066.0,0
U001,0200726979,BJ'S  corporation,2020-01-29 00:00:00,2020.0,1930395777.0,2020-01-14,20200114,20200114,20200129.0,USD,RV,1.0,,660.64,20200114.0,NAA8,1930395777.0,0
U001,0200744019,TARG llc,2019-10-02 00:00:00,2019.0,1929881602.0,2019-09-16,20190917,20190916,20191001.0,USD,RV,1.0,,105806.29,20190916.0,NAA8,1929881602.0,0
CA02,0140106408,WAL-M systems,2019-12-10 00:00:00,2019.0,2960595235.0,2019-11-22,20191122,20191122,20191203.0,CAD,RV,1.0,,7499.13,20191123.0,CA10,2960595235.0,0
U001,0100031704,DELHAIZE trust,,2020.0,1930649430.0,2020-03-15,20200313,20200315,20200330.0,USD,RV,1.0,,83079.09,20200315.0,NAA8,1930649430.0,1
U001,0200965912,C&S W ,2019-10-16 00:00:00,2019.0,1929945581.0,2019-10-01,20191001,20191001,20191016.0,USD,RV,1.0,,147530.17,20191001.0,NAC6,1929945581.0,0
U001,0200707822,PUBLI systems,2020-02-24 00:00:00,2020.0,1930506456.0,2020-02-09,20200209,20200209,20200224.0,USD,RV,1.0,,119756.86,20200209.0,NAA8,1930506456.0,0
U001,0200785971,SYSCO  co,,2020.0,1930644083.0,2020-03-13,20200312,20200313,20200328.0,USD,RV,1.0,,5792.84,20200313.0,NAA8,1930644083.0,1
U001,0200769623,WAL-MAR co,2020-02-18 00:00:00,2020.0,1930475512.0,2020-02-04,20200204,20200204,20200219.0,USD,RV,1.0,,38991.31,20200204.0,NAH4,1930475512.0,0
U001,200769623,WAL-MAR corp,,2020.0,1930862409.0,2020-05-06,20200506,20200506,20200521.0,USD,RV,1.0,,35954.58,20200506.0,NAH4,1930862409.0,1
U001,0200736337,SYSCO F trust,2019-11-22 00:00:00,2019.0,1930115239.0,2019-11-07,20191106,20191107,20191122.0,USD,RV,1.0,,26724.49,20191107.0,NAA8,1930115239.0,0
U001,0200790107,ROU co,2019-08-02 00:00:00,2019.0,1929625232.0,2019-07-17,20190716,20190717,20190801.0,USD,RV,1.0,,96944.29,20190717.0,NAC6,1929625232.0,0
U001,0200744707,PERFOR llc,2020-03-09 00:00:00,2020.0,1930528480.0,2020-02-21,20200214,20200221,20200307.0,USD,RV,1.0,,22786.47,20200221.0,NAA8,1930528480.0,0
U001,0200762301,C&S WH corporation,2020-01-30 00:00:00,2020.0,1930402314.0,2020-01-15,20200115,20200115,20200130.0,USD,RV,1.0,,105060.54,20200115.0,NAC6,1930402314.0,0
U001,0200803720,DEC llc,,2020.0,1930690651.0,2020-03-24,20200324,20200324,20200408.0,USD,RV,1.0,,11445.45,20200316.0,NAM4,1930690651.0,1
U001,0200739534,OK systems,2019-04-01 00:00:00,2019.0,1928975242.0,2019-03-16,20190316,20190316,20190331.0,USD,RV,1.0,,46118.73,20190316.0,NAA8,1928975242.0,0
U001,0200706844,WINC in,2019-10-16 00:00:00,2019.0,1929939982.0,2019-10-01,20190929,20191001,20191016.0,USD,RV,1.0,,7717.82,20191001.0,NAA8,1929939982.0,0
U001,0200769623,WAL-MAR foundation,2019-12-18 00:00:00,2019.0,1930225272.0,2019-12-08,20191206,20191208,20191223.0,USD,RV,1.0,,46060.95,20191208.0,NAH4,1930225272.0,0
U001,0200769623,WAL-MAR corporation,2019-04-04 00:00:00,2019.0,1928961879.0,2019-03-16,20190314,20190316,20190331.0,USD,RV,1.0,,11458.35,20190316.0,NAH4,1928961879.0,0
U001,CCCA02,KRAFT  ,2019-05-03 00:00:00,2019.0,1928894696.0,2019-03-04,20190304,20190304,20190408.0,USD,RV,1.0,,24710.0,20190304.0,NAG2,1928894696.0,0
U001,0200769623,WAL-MAR llc,2020-02-05 00:00:00,2020.0,1930440949.0,2020-01-26,20200125,20200126,20200210.0,USD,RV,1.0,,23310.39,20200126.0,NAH4,1930440949.0,0
U001,0200416837,DEC corp,2019-04-16 00:00:00,2019.0,1929074262.0,2019-04-03,20190403,20190403,20190424.0,USD,RV,1.0,,2620.0,20190401.0,NAM4,1929074262.0,0
U001,0200769623,WAL-MAR corp,2020-03-03 00:00:00,2020.0,1930553569.0,2020-02-22,20200221,20200222,20200308.0,USD,RV,1.0,,7986.91,20200222.0,NAH4,1930553569.0,0
U001,200769623,WAL-MAR corporation,2019-07-24 00:00:00,2019.0,1929618701.0,2019-07-14,20190713,20190714,20190729.0,USD,RV,1.0,,1344.84,20190714.0,NAH4,1929618701.0,0
U001,0200455322,PEA corporation,2019-07-11 00:00:00,2019.0,1929402926.0,2019-05-31,20190529,20190531,20190630.0,USD,RV,1.0,,36407.41,20190531.0,NAD5,1929402926.0,0
U013,CC6050,HEIN associates,2019-07-23 00:00:00,2019.0,1991826758.0,2019-05-09,20190509,20190509,20190623.0,USD,RV,1.0,,16417.05,20190509.0,NAVF,1991826758.0,0
U001,0200707822,PUBLI llc,2019-07-11 00:00:00,2019.0,1929538842.0,2019-06-26,20190625,20190626,20190711.0,USD,RV,1.0,,133873.15,20190626.0,NAA8,1929538842.0,0
U001,0200769623,WAL-MAR systems,2019-12-04 00:00:00,2019.0,1930187759.0,2019-11-24,20191123,20191124,20191209.0,USD,RV,1.0,,3702.21,20191124.0,NAH4,1930187759.0,0
CA02,0140104429,COSTCO corp,2019-07-10 00:00:00,2019.0,2960556332.0,2019-06-24,20190624,20190624,20190705.0,CAD,RV,1.0,,733.09,20190625.0,CA10,2960556332.0,0
U001,CCCA02,KRAFT  ,2020-03-27 00:00:00,2020.0,1930507559.0,2020-02-09,20200210,20200209,20200315.0,USD,RV,1.0,,14043.48,20200209.0,NAG2,1930507559.0,0
CA02,0140105686,SYSC in,2019-07-11 00:00:00,2019.0,2960556778.0,2019-06-27,20190627,20190627,20190708.0,CAD,RV,1.0,,3500.9,20190628.0,CA10,2960556778.0,0
U001,0200799367,MCL llc,2019-03-13 00:00:00,2019.0,1928861274.0,2019-02-26,20190226,20190226,20190313.0,USD,RV,1.0,,42052.61,20190226.0,NAA8,1928861274.0,0
U001,0200712187,SPAR systems,2019-05-02 00:00:00,2019.0,1929160713.0,2019-04-17,20190417,20190417,20190502.0,USD,RV,1.0,,52336.97,20190417.0,NAA8,1929160713.0,0
U001,CCU013,KRAFT F trust,2019-08-02 00:00:00,2019.0,1929476269.0,2019-06-13,20190611,20190613,20190613.0,USD,RV,1.0,,2730.92,20190613.0,NAX2,1929476269.0,0
U001,0200769623,WAL-MAR systems,2019-11-12 00:00:00,2019.0,1930070738.0,2019-10-29,20191029,20191029,20191113.0,USD,RV,1.0,,8949.7,20191029.0,NAH4,1930070738.0,0
U001,0200769623,WAL-MAR in,2020-02-07 00:00:00,2020.0,1930446294.0,2020-01-27,20200128,20200127,20200211.0,USD,RV,1.0,,1329.23,20200127.0,NAH4,1930446294.0,0
U001,0200555117,BURR systems,2019-05-17 00:00:00,2019.0,1929239326.0,2019-05-01,20190501,20190501,20190516.0,USD,RV,1.0,,80217.83,20190501.0,NAA8,1929239326.0,0
U001,0200794332,COST trust,,2020.0,1930673358.0,2020-03-20,20200319,20200320,20200404.0,USD,RV,1.0,,53828.38,20200320.0,NAAX,1930673358.0,1
U001,0200418007,AM trust,,2020.0,1930751029.0,2020-04-06,20200405,20200406,20200610.0,USD,RV,1.0,,6243.32,20200406.0,NAGD,1930751029.0,1
U001,0200803720,DEC foundation,2019-09-12 00:00:00,2019.0,1929843084.0,2019-09-07,20190907,20190907,20190911.0,USD,RV,1.0,,261.48,20190901.0,NAM2,1929843084.0,0
U001,0200759878,SA foundation,,2020.0,1930767963.0,2020-04-09,20200409,20200409,20200424.0,USD,RV,1.0,,50553.16,20200409.0,NAH4,1930767963.0,1
U001,0200780383,MEIJ foundation,,2020.0,1930575972.0,2020-02-27,20200226,20200227,20200313.0,USD,RV,1.0,,13304.6,20200227.0,NAA8,1930575972.0,1
U001,0200762301,C&S WH llc,,2020.0,1930685222.0,2020-03-23,20200321,20200323,20200407.0,USD,RV,1.0,,92905.15,20200323.0,NAC6,1930685222.0,1
U001,0200772670,ASSOCIAT foundation,2019-08-13 00:00:00,2019.0,1929671812.0,2019-07-28,20190728,20190728,20190812.0,USD,RV,1.0,,163140.62,20190728.0,NAU5,1929671812.0,0
U001,0200752302,KROGER foundation,2019-12-13 00:00:00,2019.0,1930198410.0,2019-11-28,20191126,20191128,20191213.0,USD,RV,1.0,,59565.0,20191128.0,NAA8,1930198410.0,0
U001,200726979,BJ'S  co,,2020.0,1930723768.0,2020-03-30,20200331,20200330,20200414.0,USD,RV,1.0,,234.1,20200330.0,NAA8,1930723768.0,1
CA02,0100031970,CAPITAL trust,2019-05-17 00:00:00,2019.0,2960546240.0,2019-05-03,20190503,20190503,20190519.0,CAD,RV,1.0,,15052.6,20190509.0,CA10,2960546240.0,0
U001,0200769623,WAL-MAR co,,2020.0,1930822241.0,2020-04-25,20200424,20200425,20200510.0,USD,RV,1.0,,19594.52,20200425.0,NAH4,1930822241.0,1
U001,0200148860,DOLLA ,,2020.0,1930718405.0,2020-03-30,20200329,20200330,20200414.0,USD,RV,1.0,,109230.15,20200330.0,NAA8,1930718405.0,1
U001,0200769623,WAL-MAR systems,,2020.0,1930824379.0,2020-04-25,20200424,20200425,20200510.0,USD,RV,1.0,,1329.23,20200425.0,NAH4,1930824379.0,1
U001,0200769623,WAL-MAR co,2019-08-08 00:00:00,2019.0,1929650215.0,2019-07-29,20190722,20190729,20190813.0,USD,RV,1.0,,62.49,20190729.0,NAH4,1929650215.0,0
CA02,0140106408,WAL-M trust,2019-09-10 00:00:00,2019.0,2960575513.0,2019-08-24,20190824,20190824,20190904.0,CAD,RV,1.0,,168567.74,20190825.0,CA10,2960575513.0,0
U001,0200726979,BJ'S  corporation,2019-03-28 00:00:00,2019.0,1928948493.0,2019-03-12,20190312,20190312,20190327.0,USD,RV,1.0,,35.73,20190312.0,NAA8,1928948493.0,0
U001,0100031704,DELHAIZE co,2019-11-01 00:00:00,2019.0,1930020187.0,2019-10-17,20191016,20191017,20191101.0,USD,RV,1.0,,27865.74,20191017.0,NAA8,1930020187.0,0
U001,0200526831,PERISH llc,2019-06-25 00:00:00,2019.0,1929471445.0,2019-06-11,20190611,20190611,20190626.0,USD,RV,1.0,,127724.65,20190611.0,NAA8,1929471445.0,0
U001,0200704858,WAKE co,2019-11-18 00:00:00,2019.0,1930071575.0,2019-11-01,20191031,20191101,20191116.0,USD,RV,1.0,,5020.66,20191101.0,NAA8,1930071575.0,0
CA02,0140106408,WAL-M corporation,,2020.0,2960626633.0,2020-04-07,20200407,20200407,20200418.0,CAD,RV,1.0,,5495.8,20200408.0,CA10,2960626633.0,1
CA02,0140120967,VEG PR associates,2019-05-31 00:00:00,2019.0,2960546918.0,2019-05-06,20190506,20190506,20190518.0,CAD,RV,1.0,,11150.18,20190508.0,CA10,2960546918.0,0
U001,0200418007,AM in,2019-07-09 00:00:00,2019.0,1929517079.0,2019-06-20,20190619,20190620,20190705.0,USD,RV,1.0,,2851.2,20190620.0,NAA8,1929517079.0,0
U001,200769623,WAL-MAR foundation,,2020.0,1930843534.0,2020-05-01,20200430,20200501,20200516.0,USD,RV,1.0,,15780.16,20200501.0,NAH4,1930843534.0,1
U001,0200466603,SMITH'S co,2019-10-31 00:00:00,2019.0,1930013562.0,2019-10-16,20191015,20191016,20191031.0,USD,RV,1.0,,18280.61,20191016.0,NAA8,1930013562.0,0
U001,0200078795,H T H trust,2019-10-23 00:00:00,2019.0,1929989998.0,2019-10-09,20191009,20191009,20191024.0,USD,RV,1.0,,413.52,20191009.0,NAA8,1929989998.0,0
U001,200775660,EB corporation,2019-08-21 00:00:00,2019.0,1929686690.0,2019-08-06,20190803,20190806,20190821.0,USD,RV,1.0,,1563.0,20190806.0,NAA8,1929686690.0,0
U001,0200744019,TARG trust,2019-05-15 00:00:00,2019.0,1929246291.0,2019-05-04,20190502,20190504,20190519.0,USD,RV,1.0,,21483.04,20190504.0,NAA8,1929246291.0,0
U001,0200769623,WAL-MAR foundation,2019-12-13 00:00:00,2019.0,1930212068.0,2019-12-03,20191203,20191203,20191218.0,USD,RV,1.0,,2352.97,20191203.0,NAH4,1930212068.0,0
U001,0200772595,SAFEW systems,,2020.0,1930779323.0,2020-04-11,20200412,20200411,20200426.0,USD,RV,1.0,,68059.68,20200411.0,NAA8,1930779323.0,1
CA02,140104240,FEDER corporation,2019-05-06 00:00:00,2019.0,2960542833.0,2019-04-18,20190418,20190418,20190506.0,CAD,RV,1.0,,62233.76,20190426.0,CA10,2960542833.0,0
U001,CCU002,KRFT FDS in,2019-03-01 00:00:00,2019.0,1928619205.0,2019-01-16,20190114,20190116,20190220.0,USD,RV,1.0,,9451.2,20190116.0,NAG2,1928619205.0,0
U001,0200769623,WAL-MAR systems,2019-09-16 00:00:00,2019.0,1929827534.0,2019-09-04,20190904,20190904,20190919.0,USD,RV,1.0,,8422.14,20190904.0,NAH4,1929827534.0,0
U001,0200486270,BAR co,2019-10-11 00:00:00,2019.0,1929916262.0,2019-09-26,20190924,20190926,20191011.0,USD,RV,1.0,,15333.8,20190926.0,NAA8,1929916262.0,0
U001,0200915438,GROC us,2019-06-04 00:00:00,2019.0,1929334894.0,2019-05-20,20190516,20190520,20190604.0,USD,RV,1.0,,4675.5,20190520.0,NAA8,1929334894.0,0
U001,0200792734,MDV/ llc,2019-03-27 00:00:00,2019.0,1928949097.0,2019-03-12,20190312,20190312,20190327.0,USD,RV,1.0,,13269.93,20190312.0,NAA8,1928949097.0,0
U001,0200769623,WAL-MAR co,2019-02-28 00:00:00,2019.0,1928813419.0,2019-02-18,20190217,20190218,20190305.0,USD,RV,1.0,,2167.93,20190218.0,NAH4,1928813419.0,0
U001,0200762301,C&S WH corp,,2020.0,1930653038.0,2020-03-16,20200316,20200316,20200331.0,USD,RV,1.0,,42657.33,20200316.0,NAC6,1930653038.0,1
U001,0200772595,SAFEW foundation,,2020.0,1930576723.0,2020-02-27,20200227,20200227,20200502.0,USD,RV,1.0,,8187.84,20200227.0,NAGD,1930576723.0,1
U001,0200722444,PERFOR ,2019-11-29 00:00:00,2019.0,1929860882.0,2019-09-10,20190910,20190910,20190930.0,USD,RV,1.0,,2652.04,20190910.0,NAD1,1929860882.0,0
CA02,0140105686,SYSC systems,2019-01-31 00:00:00,2019.0,2960521875.0,2019-01-14,20190114,20190114,20190125.0,CAD,RV,1.0,,27903.05,20190115.0,CA10,2960521875.0,0
U001,0200771157,WEIS associates,2020-02-24 00:00:00,2020.0,1930495718.0,2020-02-08,20200207,20200208,20200223.0,USD,RV,1.0,,45123.51,20200208.0,NAA8,1930495718.0,0
U001,0200353024,DECA foundation,2020-03-02 00:00:00,2020.0,1930553271.0,2020-02-22,20200222,20200222,20200310.0,USD,RV,1.0,,1757.16,20200216.0,NAM4,1930553271.0,0
U001,0200763814,SYSCO F trust,2019-03-20 00:00:00,2019.0,1928904614.0,2019-03-05,20190305,20190305,20190320.0,USD,RV,1.0,,17445.87,20190305.0,NAA8,1928904614.0,0
U001,200701314,MBM  corporation,2019-04-25 00:00:00,2019.0,1929050218.0,2019-04-03,20190330,20190403,20190423.0,USD,RV,1.0,,8766.72,20190403.0,NAD1,1929050218.0,0
U001,0200029010,KROG foundation,,2020.0,1930746752.0,2020-04-03,20200404,20200403,20200418.0,USD,RV,1.0,,30823.65,20200403.0,NAA8,1930746752.0,1
U001,0200748108,KROGER corp,2019-08-07 00:00:00,2019.0,1929649603.0,2019-07-22,20190722,20190722,20190806.0,USD,RV,1.0,,132802.02,20190722.0,NAA8,1929649603.0,0
U001,0200726979,BJ'S  foundation,2019-09-30 00:00:00,2019.0,1929881946.0,2019-09-14,20190917,20190914,20190929.0,USD,RV,1.0,,282.44,20190914.0,NAA8,1929881946.0,0
U001,0200397176,PEAC corporation,2019-12-26 00:00:00,2019.0,1930210130.0,2019-12-05,20191202,20191205,20191225.0,USD,RV,1.0,,10770.76,20191205.0,NAD1,1930210130.0,0
CA02,0140104429,COSTCO trust,,2020.0,2960628947.0,2020-04-15,20200415,20200415,20200427.0,CAD,RV,1.0,,6558.01,20200417.0,CA10,2960628947.0,1
U001,0200759878,SA corporation,2019-01-22 00:00:00,2019.0,1928573660.0,2019-01-05,20190104,20190105,20190120.0,USD,RV,1.0,,72265.1,20190105.0,NAH4,1928573660.0,0
U001,0200418007,AM co,2019-08-02 00:00:00,2019.0,1929603746.0,2019-07-12,20190710,20190712,20190727.0,USD,RV,1.0,,243.67,20190712.0,NAA8,1929603746.0,0
U001,0200769623,WAL-MAR associates,2019-05-14 00:00:00,2019.0,1929217207.0,2019-04-27,20190426,20190427,20190512.0,USD,RV,1.0,,20527.02,20190427.0,NAH4,1929217207.0,0
U001,0200744019,TARG ,2019-05-13 00:00:00,2019.0,1929214898.0,2019-04-27,20190426,20190427,20190512.0,USD,RV,1.0,,352.09,20190427.0,NAA8,1929214898.0,0
CA02,0140104409,LOB ,2019-11-01 00:00:00,2019.0,2960586682.0,2019-10-17,20191017,20191017,20191028.0,CAD,RV,1.0,,432154.68,20191018.0,CA10,2960586682.0,0
U001,0200769623,WAL-MAR foundation,2019-10-22 00:00:00,2019.0,1930000099.0,2019-10-12,20191010,20191012,20191027.0,USD,RV,1.0,,45648.68,20191012.0,NAH4,1930000099.0,0
U001,0200780849,LAUREL ,2019-05-17 00:00:00,2019.0,1929251518.0,2019-05-03,20190503,20190503,20190518.0,USD,RV,1.0,,85995.71,20190503.0,NAA8,1929251518.0,0
